id,subject_type,subject_id,predicate,value,source_id,evidence_status,extracted_by,extractor_run_id,reviewed_by,reviewed_at,valid_from,valid_to,notes
asrt_bulk_01694c17ab20638d,product,prod_c65e8228650434e7,primary_category_id,cat_finance_procurement_underwriting,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph names FINPLAN for evaluating financial viability of utility-scale projects.
asrt_bulk_04ac2d9b6c64a6eb,organisation,org_b5a699ab229742b6,country_of_origin,ZA,src_d129bd0549b7a8a2,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product overview, Data-driven Process and Features sections."
asrt_bulk_0929da19691dddb9,organisation,org_96eebaf75520bce8,name,SOLINK (Pty) Ltd,src_c563b254a72836d5,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'What is SOLINK Core?' and 'How SOLINK Core Works', steps 01 through 04."
asrt_bulk_0e8e2ecdc0af8a50,product,prod_fcaaff4768a60d65,organisation_id,org_60c02033635240b1,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Model Integration / IMPACCT Framework paragraph identifies MAED for energy-demand assessments.
asrt_bulk_0ef314e2f3d05ad1,product,prod_09961473d83843e4,organisation_id,org_c196bc963028ee6e,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Model Integration / IMPACCT Framework paragraph names FlexTool for evaluating power-system flexibility from OSeMOSYS results.
asrt_bulk_13f6b925f11ad3a9,product,prod_7ca64cacd469d465,access_model,commercial,src_c563b254a72836d5,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'What is SOLINK Core?' and 'How SOLINK Core Works', steps 01 through 04."
asrt_bulk_160b1b4a22f249af,organisation,org_60c02033635240b1,origin_classification,public_or_open_infrastructure,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Model Integration / IMPACCT Framework paragraph identifies MAED for energy-demand assessments.
asrt_bulk_1763a0276d5a39dd,product,prod_7ca64cacd469d465,name,SOLINK Core,src_c563b254a72836d5,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'What is SOLINK Core?' and 'How SOLINK Core Works', steps 01 through 04."
asrt_bulk_192005f1721b042d,product,prod_c65e8228650434e7,name,FINPLAN,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph names FINPLAN for evaluating financial viability of utility-scale projects.
asrt_bulk_1b40e30138902a32,organisation,org_60c02033635240b1,name,International Atomic Energy Agency and Climate Compatible Growth,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph names FINPLAN for evaluating financial viability of utility-scale projects.
asrt_bulk_1eae4e9e7531f060,organisation,org_96eebaf75520bce8,website,https://solink.co.za/about-us/,src_c563b254a72836d5,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'What is SOLINK Core?' and 'How SOLINK Core Works', steps 01 through 04."
